Operation,Transaction mode,time,time_s
OP1 - Retrieve,Read-write,549.57,0.55
OP1 - Retrieve,Read-write,549.05,0.549
OP1 - Retrieve,Read-write,546.9,0.547
OP1 - Retrieve,Read-write,511.34,0.511
OP1 - Retrieve,Read-write,513.0,0.513
OP1 - Retrieve,Read-write,548.11,0.548
OP1 - Retrieve,Read-write,547.55,0.548
OP1 - Retrieve,Read-write,543.99,0.544
OP1 - Retrieve,Read-write,543.65,0.544
OP1 - Retrieve,Read-write,547.33,0.547
OP1 - Retrieve,Read-write,546.77,0.547
OP1 - Retrieve,Read-write,548.6,0.549
OP1 - Retrieve,Read-write,546.57,0.547
OP1 - Retrieve,Read-write,546.36,0.546
OP1 - Retrieve,Read-write,511.32,0.511
OP1 - Retrieve,Read-write,512.99,0.513
OP1 - Retrieve,Read-write,515.34,0.515
OP1 - Retrieve,Read-write,515.68,0.516
OP1 - Retrieve,Read-write,518.63,0.519
OP1 - Retrieve,Read-write,490.84,0.491
OP1 - Retrieve,Read-write,518.99,0.519
OP1 - Retrieve,Read-write,520.23,0.52
OP1 - Retrieve,Read-write,518.15,0.518
OP1 - Retrieve,Read-write,480.04,0.48
OP1 - Retrieve,Read-write,487.65,0.488
OP1 - Retrieve,Read-write,492.84,0.493
OP1 - Retrieve,Read-write,480.76,0.481
OP1 - Retrieve,Read-write,491.42,0.491
OP1 - Retrieve,Read-write,513.07,0.513
OP1 - Retrieve,Read-write,491.04,0.491
OP1 - Retrieve,Read-write,491.85,0.492
OP1 - Retrieve,Read-write,481.33,0.481
OP1 - Retrieve,Read-write,481.15,0.481
OP1 - Retrieve,Read-write,479.08,0.479
OP1 - Retrieve,Read-write,484.19,0.484
OP1 - Retrieve,Read-write,481.64,0.482
OP1 - Retrieve,Read-write,488.07,0.488
OP1 - Retrieve,Read-write,488.46,0.488
OP1 - Retrieve,Read-write,478.21,0.478
OP1 - Retrieve,Read-write,478.42,0.478
OP1 - Retrieve,Read-write,481.73,0.482
OP1 - Retrieve,Read-write,484.25,0.484
OP1 - Retrieve,Read-write,479.21,0.479
OP1 - Retrieve,Read-write,480.23,0.48
OP1 - Retrieve,Read-write,485.33,0.485
OP1 - Retrieve,Read-write,481.36,0.481
OP1 - Retrieve,Read-write,481.09,0.481
OP1 - Retrieve,Read-write,480.61,0.481
OP1 - Retrieve,Read-write,479.09,0.479
OP1 - Retrieve,Read-write,481.45,0.481
OP1 - Retrieve,Read-write,481.91,0.482
OP1 - Retrieve,Read-write,484.95,0.485
OP1 - Retrieve,Read-write,482.42,0.482
OP1 - Retrieve,Read-write,484.19,0.484
OP1 - Retrieve,Read-write,485.68,0.486
OP1 - Retrieve,Read-write,483.41,0.483
OP1 - Retrieve,Read-write,488.69,0.489
OP1 - Retrieve,Read-write,518.62,0.519
OP1 - Retrieve,Read-write,519.14,0.519
OP1 - Retrieve,Read-write,517.15,0.517
OP1 - Retrieve,Read-write,513.96,0.514
OP1 - Retrieve,Read-write,515.74,0.516
OP1 - Retrieve,Read-write,513.65,0.514
OP1 - Retrieve,Read-write,516.07,0.516
OP1 - Retrieve,Read-write,513.94,0.514
OP1 - Retrieve,Read-write,512.88,0.513
OP1 - Retrieve,Read-write,478.64,0.479
OP1 - Retrieve,Read-write,478.12,0.478
OP1 - Retrieve,Read-write,510.76,0.511
OP1 - Retrieve,Read-write,515.65,0.516
OP1 - Retrieve,Read-write,514.53,0.515
OP1 - Retrieve,Read-write,511.79,0.512
OP1 - Retrieve,Read-write,483.34,0.483
OP1 - Retrieve,Read-write,485.94,0.486
OP1 - Retrieve,Read-write,486.53,0.487
OP1 - Retrieve,Read-write,511.32,0.511
OP1 - Retrieve,Read-write,486.1,0.486
OP1 - Retrieve,Read-write,485.26,0.485
OP1 - Retrieve,Read-write,488.27,0.488
OP1 - Retrieve,Read-write,493.12,0.493
OP1 - Retrieve,Read-write,483.57,0.484
OP1 - Retrieve,Read-write,507.97,0.508
OP1 - Retrieve,Read-write,511.51,0.512
OP1 - Retrieve,Read-write,487.9,0.488
OP1 - Retrieve,Read-write,488.27,0.488
OP1 - Retrieve,Read-write,489.16,0.489
OP1 - Retrieve,Read-write,486.69,0.487
OP1 - Retrieve,Read-write,483.97,0.484
OP1 - Retrieve,Read-write,513.4,0.513
OP1 - Retrieve,Read-write,486.65,0.487
OP1 - Retrieve,Read-write,483.74,0.484
OP1 - Retrieve,Read-write,512.68,0.513
OP1 - Retrieve,Read-write,513.36,0.513
OP1 - Retrieve,Read-write,513.89,0.514
OP1 - Retrieve,Read-write,487.2,0.487
OP1 - Retrieve,Read-write,490.38,0.49
OP1 - Retrieve,Read-write,512.46,0.512
OP1 - Retrieve,Read-write,513.29,0.513
OP1 - Retrieve,Read-write,487.39,0.487
OP1 - Retrieve,Read-write,510.09,0.51
OP1 - Retrieve,Read-write,512.14,0.512
OP1 - Retrieve,Read-write,513.31,0.513
OP1 - Retrieve,Read-write,511.27,0.511
OP1 - Retrieve,Read-write,513.67,0.514
OP1 - Retrieve,Read-write,516.04,0.516
OP1 - Retrieve,Read-write,515.11,0.515
OP1 - Retrieve,Read-write,515.09,0.515
OP1 - Retrieve,Read-write,514.59,0.515
OP1 - Retrieve,Read-write,511.5,0.511
OP1 - Retrieve,Read-write,510.99,0.511
OP1 - Retrieve,Read-write,513.7,0.514
OP1 - Retrieve,Read-write,513.46,0.513
OP1 - Retrieve,Read-write,509.34,0.509
OP1 - Retrieve,Read-write,513.56,0.514
OP1 - Retrieve,Read-write,515.44,0.515
OP1 - Retrieve,Read-write,512.39,0.512
OP1 - Retrieve,Read-write,510.6,0.511
OP1 - Retrieve,Read-write,513.29,0.513
OP1 - Retrieve,Read-write,511.2,0.511
OP1 - Retrieve,Read-write,513.35,0.513
OP1 - Retrieve,Read-write,510.15,0.51
OP1 - Retrieve,Read-write,512.09,0.512
OP1 - Retrieve,Read-write,479.79,0.48
OP1 - Retrieve,Read-write,482.11,0.482
OP1 - Retrieve,Read-write,483.76,0.484
OP1 - Retrieve,Read-write,484.63,0.485
OP1 - Retrieve,Read-write,483.48,0.483
OP1 - Retrieve,Read-write,511.3,0.511
OP1 - Retrieve,Read-write,510.62,0.511
OP1 - Retrieve,Read-write,511.92,0.512
OP1 - Retrieve,Read-write,512.5,0.512
OP1 - Retrieve,Read-write,511.28,0.511
OP1 - Retrieve,Read-write,475.27,0.475
OP1 - Retrieve,Read-write,477.1,0.477
OP1 - Retrieve,Read-write,506.28,0.506
OP1 - Retrieve,Read-write,512.44,0.512
OP1 - Retrieve,Read-write,510.37,0.51
OP1 - Retrieve,Read-write,511.96,0.512
OP1 - Retrieve,Read-write,509.16,0.509
OP1 - Retrieve,Read-write,509.07,0.509
OP1 - Retrieve,Read-write,478.14,0.478
OP1 - Retrieve,Read-write,488.23,0.488
OP1 - Retrieve,Read-write,507.3,0.507
OP1 - Retrieve,Read-write,509.15,0.509
OP1 - Retrieve,Read-write,510.63,0.511
OP1 - Retrieve,Read-write,509.94,0.51
OP1 - Retrieve,Read-write,511.11,0.511
OP1 - Retrieve,Read-write,508.92,0.509
OP1 - Retrieve,Read-write,509.73,0.51
OP1 - Retrieve,Read-write,513.1,0.513
OP1 - Retrieve,Read-write,475.77,0.476
OP1 - Retrieve,Read-write,477.39,0.477
OP1 - Retrieve,Read-write,477.14,0.477
OP1 - Retrieve,Read-write,478.53,0.479
OP1 - Retrieve,Read-write,488.99,0.489
OP1 - Retrieve,Read-write,488.89,0.489
OP1 - Retrieve,Read-write,488.41,0.488
OP1 - Retrieve,Read-write,488.9,0.489
OP1 - Retrieve,Read-write,475.85,0.476
OP1 - Retrieve,Read-write,487.36,0.487
OP1 - Retrieve,Read-write,477.62,0.478
OP1 - Retrieve,Read-write,489.53,0.49
OP1 - Retrieve,Read-write,475.94,0.476
OP1 - Retrieve,Read-write,479.35,0.479
OP1 - Retrieve,Read-write,486.82,0.487
OP1 - Retrieve,Read-write,475.25,0.475
OP1 - Retrieve,Read-write,477.89,0.478
OP1 - Retrieve,Read-write,476.87,0.477
OP1 - Retrieve,Read-write,475.46,0.475
OP1 - Retrieve,Read-write,474.47,0.474
OP1 - Retrieve,Read-write,481.04,0.481
OP1 - Retrieve,Read-write,476.06,0.476
OP1 - Retrieve,Read-write,477.13,0.477
OP1 - Retrieve,Read-write,483.09,0.483
OP1 - Retrieve,Read-write,485.91,0.486
OP1 - Retrieve,Read-write,512.16,0.512
OP1 - Retrieve,Read-write,513.02,0.513
OP1 - Retrieve,Read-write,475.27,0.475
OP1 - Retrieve,Read-write,476.44,0.476
OP1 - Retrieve,Read-write,475.55,0.476
OP1 - Retrieve,Read-write,484.65,0.485
OP1 - Retrieve,Read-write,485.07,0.485
OP1 - Retrieve,Read-write,486.73,0.487
OP1 - Retrieve,Read-write,487.08,0.487
OP1 - Retrieve,Read-write,520.18,0.52
OP1 - Retrieve,Read-write,517.34,0.517
OP1 - Retrieve,Read-write,515.87,0.516
OP1 - Retrieve,Read-write,485.76,0.486
OP1 - Retrieve,Read-write,514.25,0.514
OP1 - Retrieve,Read-write,516.36,0.516
OP1 - Retrieve,Read-write,518.15,0.518
OP1 - Retrieve,Read-write,513.98,0.514
OP1 - Retrieve,Read-write,512.76,0.513
OP1 - Retrieve,Read-write,510.93,0.511
OP1 - Retrieve,Read-write,511.29,0.511
OP1 - Retrieve,Read-write,508.95,0.509
OP1 - Retrieve,Read-write,510.78,0.511
OP1 - Retrieve,Read-write,508.88,0.509
OP1 - Retrieve,Read-write,510.35,0.51
OP1 - Retrieve,Read-write,508.69,0.509
OP1 - Retrieve,Read-write,509.79,0.51
OP1 - Retrieve,Read-write,511.9,0.512
OP1 - Retrieve,Read-write,511.06,0.511
OP1 - Retrieve,Read-write,508.66,0.509
OP1 - Retrieve,Read-write,509.4,0.509
OP1 - Retrieve,Read-write,508.82,0.509
OP1 - Retrieve,Read-write,511.29,0.511
OP1 - Retrieve,Read-write,511.82,0.512
OP1 - Retrieve,Read-write,508.34,0.508
OP1 - Retrieve,Read-write,510.31,0.51
OP1 - Retrieve,Read-write,510.09,0.51
OP1 - Retrieve,Read-write,507.53,0.508
OP1 - Retrieve,Read-write,510.24,0.51
OP1 - Retrieve,Read-write,508.82,0.509
OP1 - Retrieve,Read-write,510.47,0.51
OP1 - Retrieve,Read-write,509.8,0.51
OP1 - Retrieve,Read-write,510.44,0.51
OP1 - Retrieve,Read-write,512.77,0.513
OP1 - Retrieve,Read-write,510.05,0.51
OP1 - Retrieve,Read-write,524.89,0.525
OP1 - Retrieve,Read-write,526.95,0.527
OP1 - Retrieve,Read-write,529.87,0.53
OP1 - Retrieve,Read-write,524.13,0.524
OP1 - Retrieve,Read-write,525.36,0.525
OP1 - Retrieve,Read-write,524.87,0.525
OP1 - Retrieve,Read-write,525.37,0.525
OP1 - Retrieve,Read-write,543.84,0.544
OP1 - Retrieve,Read-write,563.72,0.564
OP1 - Retrieve,Read-write,559.71,0.56
OP1 - Retrieve,Read-write,540.46,0.54
OP1 - Retrieve,Read-write,542.91,0.543
OP1 - Retrieve,Read-write,541.02,0.541
OP1 - Retrieve,Read-write,538.44,0.538
OP1 - Retrieve,Read-write,539.99,0.54
OP1 - Retrieve,Read-write,538.45,0.538
OP1 - Retrieve,Read-write,542.15,0.542
OP1 - Retrieve,Read-write,537.06,0.537
OP1 - Retrieve,Read-write,539.89,0.54
OP1 - Retrieve,Read-write,540.34,0.54
OP1 - Retrieve,Read-write,535.42,0.535
OP1 - Retrieve,Read-write,537.29,0.537
OP1 - Retrieve,Read-write,537.61,0.538
OP1 - Retrieve,Read-write,536.82,0.537
OP1 - Retrieve,Read-write,564.68,0.565
OP1 - Retrieve,Read-write,532.91,0.533
OP1 - Retrieve,Read-write,534.84,0.535
OP1 - Retrieve,Read-write,539.09,0.539
OP1 - Retrieve,Read-write,534.68,0.535
OP1 - Retrieve,Read-write,538.67,0.539
OP1 - Retrieve,Read-write,536.15,0.536
OP1 - Retrieve,Read-write,562.63,0.563
OP1 - Retrieve,Read-write,561.45,0.561
OP1 - Retrieve,Read-write,562.95,0.563
OP1 - Retrieve,Read-write,563.37,0.563
OP1 - Retrieve,Read-write,534.12,0.534
OP1 - Retrieve,Read-write,535.63,0.536
OP1 - Retrieve,Read-write,534.95,0.535
OP1 - Retrieve,Read-write,535.47,0.535
OP1 - Retrieve,Read-write,562.58,0.563
OP1 - Retrieve,Read-write,562.78,0.563
OP1 - Retrieve,Read-write,562.17,0.562
OP1 - Retrieve,Read-write,560.0,0.56
OP1 - Retrieve,Read-write,564.22,0.564
OP1 - Retrieve,Read-write,560.54,0.561
OP1 - Retrieve,Read-write,563.8,0.564
OP1 - Retrieve,Read-write,563.54,0.564
OP1 - Retrieve,Read-write,561.92,0.562
OP1 - Retrieve,Read-write,532.86,0.533
OP1 - Retrieve,Read-write,532.27,0.532
OP1 - Retrieve,Read-write,532.4,0.532
OP1 - Retrieve,Read-write,535.21,0.535
OP1 - Retrieve,Read-write,532.88,0.533
OP1 - Retrieve,Read-write,534.36,0.534
OP1 - Retrieve,Read-write,523.31,0.523
OP1 - Retrieve,Read-write,534.17,0.534
OP1 - Retrieve,Read-write,571.87,0.572
OP1 - Retrieve,Read-write,569.26,0.569
OP1 - Retrieve,Read-write,568.38,0.568
OP1 - Retrieve,Read-write,566.93,0.567
OP1 - Retrieve,Read-write,568.43,0.568
OP1 - Retrieve,Read-write,532.01,0.532
OP1 - Retrieve,Read-write,534.28,0.534
OP1 - Retrieve,Read-write,536.16,0.536
OP1 - Retrieve,Read-write,533.99,0.534
OP1 - Retrieve,Read-write,525.04,0.525
OP1 - Retrieve,Read-write,567.68,0.568
OP1 - Retrieve,Read-write,564.34,0.564
OP1 - Retrieve,Read-write,569.21,0.569
OP1 - Retrieve,Read-write,569.99,0.57
OP1 - Retrieve,Read-write,567.29,0.567
OP1 - Retrieve,Read-write,524.56,0.525
OP1 - Retrieve,Read-write,528.22,0.528
OP1 - Retrieve,Read-write,542.77,0.543
OP1 - Retrieve,Read-write,535.03,0.535
OP1 - Retrieve,Read-write,544.07,0.544
OP1 - Retrieve,Read-write,564.56,0.565
OP1 - Retrieve,Read-write,564.0,0.564
OP1 - Retrieve,Read-write,564.2,0.564
OP1 - Retrieve,Read-write,560.98,0.561
OP1 - Retrieve,Read-write,565.89,0.566
OP1 - Retrieve,Read-write,562.4,0.562
OP1 - Retrieve,Read-write,523.5,0.523
OP1 - Retrieve,Read-write,524.86,0.525
OP1 - Retrieve,Read-write,528.74,0.529
OP1 - Retrieve,Read-write,524.7,0.525
OP1 - Retrieve,Read-write,562.62,0.563
OP1 - Retrieve,Read-write,568.8,0.569
OP1 - Retrieve,Read-write,569.02,0.569
OP1 - Retrieve,Read-write,567.69,0.568
OP1 - Retrieve,Read-write,569.57,0.57
OP1 - Retrieve,Read-write,566.69,0.567
OP1 - Retrieve,Read-write,566.35,0.566
OP1 - Retrieve,Read-write,525.81,0.526
OP1 - Retrieve,Read-write,524.01,0.524
OP1 - Retrieve,Read-write,559.68,0.56
OP1 - Retrieve,Read-write,564.18,0.564
OP1 - Retrieve,Read-write,564.21,0.564
OP1 - Retrieve,Read-write,564.79,0.565
OP1 - Retrieve,Read-write,566.15,0.566
OP1 - Retrieve,Read-write,529.62,0.53
OP1 - Retrieve,Read-write,532.27,0.532
OP1 - Retrieve,Read-write,527.17,0.527
OP1 - Retrieve,Read-write,528.09,0.528
OP1 - Retrieve,Read-write,525.96,0.526
OP1 - Retrieve,Read-write,529.52,0.53
OP1 - Retrieve,Read-write,530.06,0.53
OP1 - Retrieve,Read-write,518.25,0.518
OP1 - Retrieve,Read-write,528.86,0.529
OP1 - Retrieve,Read-write,531.69,0.532
OP1 - Retrieve,Read-write,527.16,0.527
OP1 - Retrieve,Read-write,528.99,0.529
OP1 - Retrieve,Read-write,514.86,0.515
OP1 - Retrieve,Read-write,517.78,0.518
OP1 - Retrieve,Read-write,513.92,0.514
OP1 - Retrieve,Read-write,517.83,0.518
OP1 - Retrieve,Read-write,516.72,0.517
OP1 - Retrieve,Read-write,530.76,0.531
OP1 - Retrieve,Read-write,526.54,0.527
OP1 - Retrieve,Read-write,523.59,0.524
OP1 - Retrieve,Read-write,534.23,0.534
OP1 - Retrieve,Read-write,538.28,0.538
OP1 - Retrieve,Read-write,524.44,0.524
OP1 - Retrieve,Read-write,534.65,0.535
OP1 - Retrieve,Read-write,514.2,0.514
OP1 - Retrieve,Read-write,513.45,0.513
OP1 - Retrieve,Read-write,514.12,0.514
OP1 - Retrieve,Read-write,525.28,0.525
OP1 - Retrieve,Read-write,525.49,0.525
OP1 - Retrieve,Read-write,525.43,0.525
OP1 - Retrieve,Read-write,528.42,0.528
OP1 - Retrieve,Read-write,522.52,0.523
OP1 - Retrieve,Read-write,535.32,0.535
OP1 - Retrieve,Read-write,528.43,0.528
OP1 - Retrieve,Read-write,516.98,0.517
OP1 - Retrieve,Read-write,512.58,0.513
OP1 - Retrieve,Read-write,513.02,0.513
OP1 - Retrieve,Read-write,517.61,0.518
OP1 - Retrieve,Read-write,514.54,0.515
OP1 - Retrieve,Read-write,515.25,0.515
OP1 - Retrieve,Read-write,518.7,0.519
OP1 - Retrieve,Read-write,515.26,0.515
OP1 - Retrieve,Read-write,513.05,0.513
OP1 - Retrieve,Read-write,515.68,0.516
OP1 - Retrieve,Read-write,521.38,0.521
OP1 - Retrieve,Read-write,515.71,0.516
OP1 - Retrieve,Read-write,529.11,0.529
OP1 - Retrieve,Read-write,527.86,0.528
OP1 - Retrieve,Read-write,526.84,0.527
OP1 - Retrieve,Read-write,528.25,0.528
OP1 - Retrieve,Read-write,526.09,0.526
OP1 - Retrieve,Read-write,517.06,0.517
OP1 - Retrieve,Read-write,515.84,0.516
OP1 - Retrieve,Read-write,532.49,0.532
OP1 - Retrieve,Read-write,516.5,0.516
OP1 - Retrieve,Read-write,512.46,0.512
OP1 - Retrieve,Read-write,529.24,0.529
OP1 - Retrieve,Read-write,527.82,0.528
OP1 - Retrieve,Read-write,526.29,0.526
OP1 - Retrieve,Read-write,526.31,0.526
OP1 - Retrieve,Read-write,524.14,0.524
OP1 - Retrieve,Read-write,528.07,0.528
OP1 - Retrieve,Read-write,523.26,0.523
OP1 - Retrieve,Read-write,526.49,0.526
OP1 - Retrieve,Read-write,529.14,0.529
OP1 - Retrieve,Read-write,524.63,0.525
OP1 - Retrieve,Read-write,524.0,0.524
OP1 - Retrieve,Read-write,520.75,0.521
OP1 - Retrieve,Read-write,526.3,0.526
OP1 - Retrieve,Read-write,526.2,0.526
OP1 - Retrieve,Read-write,525.01,0.525
OP1 - Retrieve,Read-write,522.21,0.522
OP1 - Retrieve,Read-write,528.6,0.529
OP1 - Retrieve,Read-write,524.64,0.525
OP1 - Retrieve,Read-write,526.57,0.527
OP1 - Retrieve,Read-write,525.58,0.526
OP1 - Retrieve,Read-write,526.36,0.526
OP1 - Retrieve,Read-write,526.65,0.527
OP1 - Retrieve,Read-write,515.85,0.516
OP1 - Retrieve,Read-write,520.73,0.521
OP1 - Retrieve,Read-write,551.32,0.551
OP1 - Retrieve,Read-write,555.5,0.555
OP1 - Retrieve,Read-write,552.26,0.552
OP1 - Retrieve,Read-write,554.5,0.554
OP1 - Retrieve,Read-write,554.23,0.554
OP1 - Retrieve,Read-write,552.88,0.553
OP1 - Retrieve,Read-write,554.26,0.554
OP1 - Retrieve,Read-write,555.69,0.556
OP1 - Retrieve,Read-write,519.67,0.52
OP1 - Retrieve,Read-write,512.76,0.513
OP1 - Retrieve,Read-write,514.62,0.515
OP1 - Retrieve,Read-write,529.95,0.53
OP1 - Retrieve,Read-write,520.22,0.52
OP1 - Retrieve,Read-write,552.96,0.553
OP1 - Retrieve,Read-write,551.43,0.551
OP1 - Retrieve,Read-write,552.68,0.553
OP1 - Retrieve,Read-write,552.32,0.552
OP1 - Retrieve,Read-write,514.44,0.514
OP1 - Retrieve,Read-write,535.49,0.535
OP1 - Retrieve,Read-write,536.83,0.537
OP2 - Retrieve all,Read-only,367.76,0.368
OP2 - Retrieve all,Read-only,365.51,0.366
OP2 - Retrieve all,Read-only,366.94,0.367
OP2 - Retrieve all,Read-only,366.08,0.366
OP2 - Retrieve all,Read-only,368.66,0.369
OP2 - Retrieve all,Read-only,366.06,0.366
OP2 - Retrieve all,Read-only,365.78,0.366
OP2 - Retrieve all,Read-only,398.08,0.398
OP2 - Retrieve all,Read-only,400.39,0.4
OP2 - Retrieve all,Read-only,400.46,0.4
OP2 - Retrieve all,Read-only,397.51,0.398
OP2 - Retrieve all,Read-only,398.95,0.399
OP2 - Retrieve all,Read-only,397.63,0.398
OP2 - Retrieve all,Read-only,402.0,0.402
OP2 - Retrieve all,Read-only,403.49,0.403
OP2 - Retrieve all,Read-only,395.8,0.396
OP2 - Retrieve all,Read-only,395.75,0.396
OP2 - Retrieve all,Read-only,366.35,0.366
OP2 - Retrieve all,Read-only,366.39,0.366
OP2 - Retrieve all,Read-only,366.59,0.367
OP2 - Retrieve all,Read-only,365.39,0.365
OP2 - Retrieve all,Read-only,366.71,0.367
OP2 - Retrieve all,Read-only,365.98,0.366
OP2 - Retrieve all,Read-only,364.61,0.365
OP2 - Retrieve all,Read-only,366.96,0.367
OP2 - Retrieve all,Read-only,368.2,0.368
OP2 - Retrieve all,Read-only,366.82,0.367
OP2 - Retrieve all,Read-only,397.21,0.397
OP2 - Retrieve all,Read-only,398.37,0.398
OP2 - Retrieve all,Read-only,397.63,0.398
OP2 - Retrieve all,Read-only,396.6,0.397
OP2 - Retrieve all,Read-only,392.03,0.392
OP2 - Retrieve all,Read-only,392.7,0.393
OP2 - Retrieve all,Read-only,394.64,0.395
OP2 - Retrieve all,Read-only,394.4,0.394
OP2 - Retrieve all,Read-only,387.23,0.387
OP2 - Retrieve all,Read-only,394.7,0.395
OP2 - Retrieve all,Read-only,393.4,0.393
OP2 - Retrieve all,Read-only,394.51,0.395
OP2 - Retrieve all,Read-only,392.94,0.393
OP2 - Retrieve all,Read-only,393.17,0.393
OP2 - Retrieve all,Read-only,393.3,0.393
OP2 - Retrieve all,Read-only,390.0,0.39
OP2 - Retrieve all,Read-only,390.08,0.39
OP2 - Retrieve all,Read-only,390.06,0.39
OP2 - Retrieve all,Read-only,390.56,0.391
OP2 - Retrieve all,Read-only,390.51,0.391
OP2 - Retrieve all,Read-only,396.28,0.396
OP2 - Retrieve all,Read-only,396.0,0.396
OP2 - Retrieve all,Read-only,395.76,0.396
OP2 - Retrieve all,Read-only,393.88,0.394
OP2 - Retrieve all,Read-only,389.31,0.389
OP2 - Retrieve all,Read-only,389.21,0.389
OP2 - Retrieve all,Read-only,391.56,0.392
OP2 - Retrieve all,Read-only,390.02,0.39
OP2 - Retrieve all,Read-only,388.34,0.388
OP2 - Retrieve all,Read-only,389.04,0.389
OP2 - Retrieve all,Read-only,387.36,0.387
OP2 - Retrieve all,Read-only,387.86,0.388
OP2 - Retrieve all,Read-only,391.14,0.391
OP2 - Retrieve all,Read-only,387.22,0.387
OP2 - Retrieve all,Read-only,392.34,0.392
OP2 - Retrieve all,Read-only,391.88,0.392
OP2 - Retrieve all,Read-only,393.17,0.393
OP2 - Retrieve all,Read-only,391.76,0.392
OP2 - Retrieve all,Read-only,391.72,0.392
OP2 - Retrieve all,Read-only,390.41,0.39
OP2 - Retrieve all,Read-only,390.64,0.391
OP2 - Retrieve all,Read-only,390.5,0.391
OP2 - Retrieve all,Read-only,391.13,0.391
OP2 - Retrieve all,Read-only,389.79,0.39
OP2 - Retrieve all,Read-only,391.99,0.392
OP2 - Retrieve all,Read-only,392.93,0.393
OP2 - Retrieve all,Read-only,390.66,0.391
OP2 - Retrieve all,Read-only,391.58,0.392
OP2 - Retrieve all,Read-only,391.83,0.392
OP2 - Retrieve all,Read-only,391.86,0.392
OP2 - Retrieve all,Read-only,392.81,0.393
OP2 - Retrieve all,Read-only,389.09,0.389
OP2 - Retrieve all,Read-only,384.05,0.384
OP2 - Retrieve all,Read-only,386.91,0.387
OP2 - Retrieve all,Read-only,387.0,0.387
OP2 - Retrieve all,Read-only,386.89,0.387
OP2 - Retrieve all,Read-only,388.45,0.388
OP2 - Retrieve all,Read-only,391.99,0.392
OP2 - Retrieve all,Read-only,391.45,0.391
OP2 - Retrieve all,Read-only,390.71,0.391
OP2 - Retrieve all,Read-only,387.42,0.387
OP2 - Retrieve all,Read-only,387.44,0.387
OP2 - Retrieve all,Read-only,388.56,0.389
OP2 - Retrieve all,Read-only,388.28,0.388
OP2 - Retrieve all,Read-only,387.74,0.388
OP2 - Retrieve all,Read-only,396.91,0.397
OP2 - Retrieve all,Read-only,388.75,0.389
OP2 - Retrieve all,Read-only,388.21,0.388
OP2 - Retrieve all,Read-only,388.22,0.388
OP2 - Retrieve all,Read-only,387.01,0.387
OP2 - Retrieve all,Read-only,388.83,0.389
OP2 - Retrieve all,Read-only,387.26,0.387
OP2 - Retrieve all,Read-only,392.79,0.393
OP2 - Retrieve all,Read-only,395.44,0.395
OP2 - Retrieve all,Read-only,394.65,0.395
OP2 - Retrieve all,Read-only,394.41,0.394
OP2 - Retrieve all,Read-only,393.22,0.393
OP2 - Retrieve all,Read-only,392.78,0.393
OP2 - Retrieve all,Read-only,384.19,0.384
OP2 - Retrieve all,Read-only,396.88,0.397
OP2 - Retrieve all,Read-only,393.24,0.393
OP2 - Retrieve all,Read-only,373.66,0.374
OP2 - Retrieve all,Read-only,373.64,0.374
OP2 - Retrieve all,Read-only,372.03,0.372
OP2 - Retrieve all,Read-only,397.43,0.397
OP2 - Retrieve all,Read-only,366.93,0.367
OP2 - Retrieve all,Read-only,367.82,0.368
OP2 - Retrieve all,Read-only,369.03,0.369
OP2 - Retrieve all,Read-only,392.88,0.393
OP2 - Retrieve all,Read-only,371.52,0.372
OP2 - Retrieve all,Read-only,367.1,0.367
OP2 - Retrieve all,Read-only,366.78,0.367
OP2 - Retrieve all,Read-only,368.81,0.369
OP2 - Retrieve all,Read-only,367.87,0.368
OP2 - Retrieve all,Read-only,367.48,0.367
OP2 - Retrieve all,Read-only,366.75,0.367
OP2 - Retrieve all,Read-only,368.11,0.368
OP2 - Retrieve all,Read-only,368.78,0.369
OP2 - Retrieve all,Read-only,367.51,0.368
OP2 - Retrieve all,Read-only,367.15,0.367
OP2 - Retrieve all,Read-only,368.24,0.368
OP2 - Retrieve all,Read-only,369.03,0.369
OP2 - Retrieve all,Read-only,368.0,0.368
OP2 - Retrieve all,Read-only,369.91,0.37
OP2 - Retrieve all,Read-only,367.07,0.367
OP2 - Retrieve all,Read-only,374.03,0.374
OP2 - Retrieve all,Read-only,368.84,0.369
OP2 - Retrieve all,Read-only,368.52,0.369
OP2 - Retrieve all,Read-only,366.09,0.366
OP2 - Retrieve all,Read-only,399.22,0.399
OP2 - Retrieve all,Read-only,400.89,0.401
OP2 - Retrieve all,Read-only,397.93,0.398
OP2 - Retrieve all,Read-only,367.16,0.367
OP2 - Retrieve all,Read-only,394.91,0.395
OP2 - Retrieve all,Read-only,397.8,0.398
OP2 - Retrieve all,Read-only,396.7,0.397
OP2 - Retrieve all,Read-only,369.51,0.37
OP2 - Retrieve all,Read-only,367.9,0.368
OP2 - Retrieve all,Read-only,367.26,0.367
OP2 - Retrieve all,Read-only,367.75,0.368
OP2 - Retrieve all,Read-only,371.05,0.371
OP2 - Retrieve all,Read-only,370.86,0.371
OP2 - Retrieve all,Read-only,376.81,0.377
OP2 - Retrieve all,Read-only,368.7,0.369
OP2 - Retrieve all,Read-only,366.86,0.367
OP2 - Retrieve all,Read-only,400.18,0.4
OP2 - Retrieve all,Read-only,404.97,0.405
OP2 - Retrieve all,Read-only,400.91,0.401
OP2 - Retrieve all,Read-only,399.41,0.399
OP2 - Retrieve all,Read-only,398.85,0.399
